Id Producto,Código,SKU,Código EAN / UPC,Nombre,Variante,Marca,Tags de Producteca,Id Publicación MercadoLibre,Notas
186420452,K1907,K1907,8429420200678,Isdin Serum Hyaluronic Concentrate + Minitalla Regalo,,ISDIN,Cuidado Facial,MLA1771906816,"Sérum ligero ultrahidratante
  Hyaluronic Concentrate es un sérum facial con ácido hialurónico puro de bajo y medio peso molecular y textura aqua-gel que proporciona una hidratación superficial y profunda. Ayuda a rellenar la piel y prevenir las primeras arrugas y líneas de expresión, disminuye la apariencia de los poros y aporta luminosidad, para una piel radiante.
  
  Beneficios:
  - Proporciona una hidratación intensa y ayuda a mantener la función barrera de la piel. 
  - Aporta un efecto plump y ayuda a redensificar la piel desde dentro, rellenando las arrugas 
  - Promueve una piel más tersa, firme y mejora el tono y la elasticidad de la piel. Reduce la apariencia del poro, para una tez más uniforme y radiante. 
  
  Ingredientes:
  Aqua (Water), Dimethicone, Propanediol, Glycerin, 1,2-Hexanediol, Sodium Acrylates Copolymer, Dimethicone Crosspolymer, Butylene Glycol, Pseudoalteromonas Ferment Extract, Glycereth-26, Lecithin, Maltodextrin, Sodium Benzoate, Pentylene Glycol, Lens Esculenta (Lentil) Seed Extract, Parfum (Fragrance), Disodium EDTA, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate, Xanthan Gum, Citric Acid, Biosaccharide Gum-1, Carbomer, Polysorbate 20, Sodium Lactate, Sodium Salicylate, Salicylic Acid, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7.
  
  Modo de uso/ Modo de aplicación:
  Aplica Hyaluronic Concentrate mañana y noche directamente sobre la piel limpia y seca del rostro, cuello y escote. Masajea el gel con movimientos circulares hasta su total absorción."
186420445,K1906,K1906,8429420200678,Isdin Serum Hyaluronic Concentrate + Minitalla de Regalo,,ISDIN,Cuidado Facial,MLA1771906810,"Sérum ligero ultrahidratante
  Hyaluronic Concentrate es un sérum facial con ácido hialurónico puro de bajo y medio peso molecular y textura aqua-gel que proporciona una hidratación superficial y profunda. Ayuda a rellenar la piel y prevenir las primeras arrugas y líneas de expresión, disminuye la apariencia de los poros y aporta luminosidad, para una piel radiante.
  
  Beneficios:
  - Proporciona una hidratación intensa y ayuda a mantener la función barrera de la piel. 
  - Aporta un efecto plump y ayuda a redensificar la piel desde dentro, rellenando las arrugas 
  - Promueve una piel más tersa, firme y mejora el tono y la elasticidad de la piel. Reduce la apariencia del poro, para una tez más uniforme y radiante. 
  
  Ingredientes:
  Aqua (Water), Dimethicone, Propanediol, Glycerin, 1,2-Hexanediol, Sodium Acrylates Copolymer, Dimethicone Crosspolymer, Butylene Glycol, Pseudoalteromonas Ferment Extract, Glycereth-26, Lecithin, Maltodextrin, Sodium Benzoate, Pentylene Glycol, Lens Esculenta (Lentil) Seed Extract, Parfum (Fragrance), Disodium EDTA, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate, Xanthan Gum, Citric Acid, Biosaccharide Gum-1, Carbomer, Polysorbate 20, Sodium Lactate, Sodium Salicylate, Salicylic Acid, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7.
  
  Modo de uso/ Modo de aplicación:
  Aplica Hyaluronic Concentrate mañana y noche directamente sobre la piel limpia y seca del rostro, cuello y escote. Masajea el gel con movimientos circulares hasta su total absorción."
186420444,K1908,K1908,8429420200678,Isdin Serum Hyaluronic Concentrate + Regalo: Minitalla,,ISDIN,Cuidado Facial,MLA1426493245,"Sérum ligero ultrahidratante
  Hyaluronic Concentrate es un sérum facial con ácido hialurónico puro de bajo y medio peso molecular y textura aqua-gel que proporciona una hidratación superficial y profunda. Ayuda a rellenar la piel y prevenir las primeras arrugas y líneas de expresión, disminuye la apariencia de los poros y aporta luminosidad, para una piel radiante.
  
  Beneficios:
  - Proporciona una hidratación intensa y ayuda a mantener la función barrera de la piel. 
  - Aporta un efecto plump y ayuda a redensificar la piel desde dentro, rellenando las arrugas 
  - Promueve una piel más tersa, firme y mejora el tono y la elasticidad de la piel. Reduce la apariencia del poro, para una tez más uniforme y radiante. 
  
  Ingredientes:
  Aqua (Water), Dimethicone, Propanediol, Glycerin, 1,2-Hexanediol, Sodium Acrylates Copolymer, Dimethicone Crosspolymer, Butylene Glycol, Pseudoalteromonas Ferment Extract, Glycereth-26, Lecithin, Maltodextrin, Sodium Benzoate, Pentylene Glycol, Lens Esculenta (Lentil) Seed Extract, Parfum (Fragrance), Disodium EDTA, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate, Xanthan Gum, Citric Acid, Biosaccharide Gum-1, Carbomer, Polysorbate 20, Sodium Lactate, Sodium Salicylate, Salicylic Acid, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7.
  
  Modo de uso/ Modo de aplicación:
  Aplica Hyaluronic Concentrate mañana y noche directamente sobre la piel limpia y seca del rostro, cuello y escote. Masajea el gel con movimientos circulares hasta su total absorción."
186536828,K1904,K1904,8429420236912,Isdin Serum Noche Retinal Intense 50ML + Minitalla de Regalo,,ISDIN,Cuidado Facial,MLA1776621256,"SDIN ISDINCEUTICS Retinal Intense Sérum 50 ml es un potente sérum bifásico de uso nocturno formulado para reducir arrugas y líneas de expresión en todo tipo de pieles.
  
  ****El resultado es una piel más lisa, renovada, uniforme y rejuvenecida.
  
  Este cosmético combina sus activos con eficacia para lograr un efecto renovador en la piel. La fórmula contiene Retinaldehído, un derivado del ácido retinoico con una poderosa acción antienvejecimiento, y dos ingredientes de origen natural como el Bakuchiol y VitA-Tech reconocidos por sus propiedades antiedad.
  
  Además de melatonina que contribuye a estimular las defensas antioxidantes de la piel para que se recupere del daño recibido durante el día.
  
  Este sérum tiene una textura en doble fase, ligera, suave y agradable, que calma e hidrata el cutis en profundidad.
  
  Si quieres una piel rejuvenecida, sin manchas y revitalizada, elige ISDIN ISDINCEUTICS Retinal Intense Sérum 50 ml para usar de noche y despertar radiante.
  
  Beneficios de utilizar este sérum
  Sérum bifásico regenerador y exfoliante.
  Adecuado para todo tipo de pieles, incluso las grasas, sensibles y /o reactivas gracias a su fórmula de alta tolerancia.
  Reduce las arrugas y las líneas de expresión.
  Protege la piel de los daños sufridos durante el día gracias a su poder antioxidante.
  Deja la piel más revitalizada, luminosa y firme.
  Calma, nutre e hidrata en profundidad.
  Estimula las defensas naturales de la piel.
  Textura bifásica, suave y ligera.
  Rápida absorción.
  Acabado no graso.
  Fácil de aplicar.
  Apta para uso diario en tu rutina nocturna.
  Composición
  ISDIN ISDINCEUTICS Retinal Intense Sérum 50 ml es una innovadora fórmula renovadora que contiene:
  
  Retinaldehído: el retinal es un compuesto derivado del ácido retinoico que acelera la regeneración celular y estimula la síntesis de colágeno tratando los síntomas más visibles de la edad en la piel.
  Bakuchiol: es un activo con propiedades antienvejecimiento que aporta elasticidad y firmeza, y además, alisa arrugas y líneas de expresión.
  VitA-Tech: es un complejo vitamínico que ayuda a la regeneración celular de la piel y su renovación.
  Soothing Complex: es un complejo con niacinamida con propiedades calmantes e hidratantes que disminuye la sensación de sequedad y molestias relacionadas con el uso de retinoides.
  Para quién está indicado
  ISDIN ISDINCEUTICS Retinal Intense Sérum 50 ml es un cosmético apto para todo tipo de pieles, incluidas las grasas, sensibles y con tendencia reactiva, ya que es una fórmula de alta tolerancia.
  
  Además, es 100% recomendable para pieles que necesiten un cuidado renovador y exfoliante cutáneo.
  
  Cómo se aplica
  ISDIN ISDINCEUTICS Retinal Intense Sérum 50 ml puedes incluirlo en tu rutina nocturna a diario, pero has de ver que tu piel tolera el producto de forma progresiva.
  
  Lava tu rostro con tu rutina de higiene habitual.
  Seca tu piel y aplica una pequeña cantidad de sérum sobre la mano apretando una vez el cabezal del producto.
  Observa como las 2 fases saldrán separadas del producto y ahora, mezcla sobre tu palma o sobre el dorso de la mano.
  Aplica la loción en pómulos, frente, barbilla y cuello con suaves toquecitos hasta cubrir todo el rostro.
  ***Si notas tirantez o malestar en la piel cuando apliques el serum Retinol Intense, es aconsejable que espacies las aplicaciones durante las primeras semanas.
  
  En este caso, aplícalo en noches alternas o solo 2 días a la semana.
  Ve subiendo el ritmo de aplicación según evolucione la tolerancia de tu piel.
  Conoce más productos de IsdinCeutics como el aceite limpiador facial, la crema facial reparadora nocturna, el contorno de ojos antiarrugas o las ampollas con vitamina C antiedad.
  
  ISDIN ISDINCEUTICS Retinal Intense Sérum 50 ml es tu aliado nocturno para combatir los signos del envejecimiento, renovar tu piel y despertar con un aspecto radiante y rejuvenecido."
92991239,P14516,P14516,8470001915528,Isdin Si Nails Pincel Fortalecedor De Uñas Protege y Mejora,,ISDIN,Fortalecedores de uñas,MLA911633888,"Para tener unas uñas sanas y bonitas no solo tienen que ser duras sino que también tienen que tener un componente flexible. El agua y los lípidos son lo que contribuyen a dar flexibilidad a la uña. Tiene que haber un equilibrio entre la dureza y la flexibilidad.
 Las uñas frágiles o quebradizas se presentan cuando aparece una alteración de la consistencia de las uñas. Lo que provoca debilidad, poca resistencia a posibles traumas con descamación y/o fractura. Se conoce como el síndrome de la uña frágil.
 Para el cuidado específico de las uñas Isdin presenta el fortalecedor de uñas Si-Nails. Su formato en forma de click pen permite una fácil y cómoda aplicación con un acabado invisible. Está específicamente desarrollado para proteger y mejorar la apariencia de las uñas y cutículas, devolviéndoles un aspecto natural.
 Los estudios realizados muestran que en tan solo 14 días se obtienen resultados visibles. Aún así, desde Leloir recomendamos el uso durante 1 o 3 meses para mejores resultados. Sé constante y úsalo a diario para obtener los mejores resultados.
 Para todas aquellas personas que presentan uñas débiles y frágiles o que están en constante contacto diario con productos irritantes y quieren prevenir unas uñas quebradizas.
 
 - Promueve el crecimiento de la uñas y aumenta su resistencia, ayudando a evitar su rotura
 - Favorece la remineralización y reestructuración de las uñas, gracias al aumento de la cantidad y calidad de Silicio y Queratina
 - Devuelve el aspecto natural a las uñas y cutículas
 - Acabado invisible y de fácil aplicación
 - Promueve la flexibilidad de las uñas y proporciona hidratación a las cutículas
 - 1 click – 1 uña
 
 COMPOSICIÓN:
 Ácido Hialurónico Catiónico: Una parte clave de tener unas manos bonitas es tener uñas y cutículas hidratadas. Isdin Si-Nails contiene ácido hialurónico catiónico que tiene un gran potencial de adhesión a la piel y uñas, permitiendo mantener su capacidad de hidratación durante más tiempo.
 Aceite de Lentisco (Pistacia Lentiscus): Aumenta la unión de queratinas y proteínas y aumenta el grosor de las uñas, fortaleciéndolas.
 Silicio Orgánico: La uña de forma natural contiene Silicio, el cual es clave para que las uñas crezcan en buen estado y libre de imperfecciones. Penetra fácilmente en las uñas favoreciendo el crecimiento y la calidad de las uñas consiguiendo así unas uñas más bellas y libres de imperfecciones.
 
 MODO DE USO:
 La primera vez que utilices el producto realiza varias pulsaciones (15 veces aproximadamente) hasta que se humedezca el pincel aplicador. Una vez el pincel esté humedecido, sigue los siguientes pasos:
 1. Pasa el pincel humedecido por todo el borde de la uña y cutícula.
 2. Pasa el pincel con movimientos verticales de adentro hacia afuera, cubriendo toda la superficie de la uña.
 3. En caso de que sea posible, pasa el pincel por debajo de la uña.
 4. Pulsa el producto (haz click) y repite los pasos anteriores en la siguiente uña. Una vez comenzado a utilizar el producto, solo es necesario una pulsación por uña.
 Para obtener mejores resultados recomendamos aplicar todos los días sobre las uñas limpias (sin esmalte) y secas.
 
 PRESENTACIONES:
 Envases de 2,5ml"
94361542,K444,K444,"8429420157613,8429420195950",Isdin Tratamiento Antimanchas Fusion Water + Pigment Expert,,ISDIN,Kits para el cuidado de la piel,MLA919062566,"Combo Isdin Fusion Water fps50 + 30 Ampollas Pigment Expert
 
 Isdinceutics Pigment Expert 30 Amp Despigmentante De Día
 SÉRUM CORRECTOR DESPIGMENTANTE. Isdinceutics Pigment Expert tiene una combinación de efectivos compuestos con propiedades despigmentantes que ayudan a prevenir y tratar el tamaño y el número de manchas. Con agentes exfoliantes que promueven la proliferación celular ayudando a tener un tono de piel más joven, luchando contra los signos del fotoenvejecimiento.
 
 Tipo de piel:
 
 Todo tipo de piel
 
 Zona de aplición:
 
 Facial
 
 Pack Size:
 
 30ampollas
 
 Tipo de producto:
 
 ampollas
 
 Consejos de APLICACIÓN:
 
 
 
 Consejo importante para agregar:
 
 
 
 Composición:
 
 
 
 Isdin Fotoprotector Fusion Water Fps50 50
 Fotoprotector facial de fase acuosa que aporta hidratación intensa, absorción inmediata y garantiza una alta protección frente a la radiación UV. Fórmula mejorada
 
 ALTA PROTECCIÓN UV: Protección SPF50 UVB y UVA evaluada clínicamente en laboratorio y en condiciones reales de alta radiación solar.
 
 
 BENEFICIOS:
 NO IRRITA LOS OJOS: Evaluado bajo control oftalmológico.
 
 TOLERANCIA ÓPTIMA: Textura ultraligera de absorción inmediata e hidratación intensa que no deja residuo. Apto para todo tipo de pieles incluida piel atópica. Fórmula oil-free.
 
 WET SKIN: Puede aplicarse sobre piel húmeda. 
 
 SEA FRIENDLY: Fórmula con ingredientes biodegradables.
 La fórmula mejorada de Fusion Water, con el doble de ácido hialurónico, aporta hidratación intensa hasta 12 horas y disminuye la pérdida de agua por evaporación transepidérmica durante 8 horas.
 Su textura ultraligera se absorbe al instante y proporciona una delicada sensación de frescor y un acabado sedoso
 ALTA PROTECCIÓN UV: Protección SPF50 UVB y UVA evaluada clínicamente en laboratorio y en condiciones reales de alta radiación solar.
 NO IRRITA LOS OJOS: Evaluado bajo control oftalmológico.
 TOLERANCIA ÓPTIMA: Textura ultraligera de absorción inmediata e hidratación intensa que no deja residuo. Apto para todo tipo de pieles incluida piel atópica. Fórmula oil-free.
 WET SKIN: Puede aplicarse sobre piel húmeda. 
 SEA FRIENDLY: Fórmula con la mayoría de ingredientes biodegradables y/o inorgánicos. 
 La fórmula mejorada de Fusion Water, con el doble de ácido hialurónico, aporta hidratación intensa hasta 12 horas y disminuye la pérdida de agua por evaporación transepidérmica durante 8 horas.
 Su textura ultraligera se absorbe al instante y proporciona una delicada sensación de frescor y un acabado sedoso
 
 Modo de uso/ Modo de aplicación:
 Aplicar generosamente sobre la piel seca o mojada, media hora antes de la exposición solar, y reaplicar cada 2 horas. Tras transpirar, nadar, o secarse con la toalla, repetir aplicación. Si no se aplica la cantidad suficiente de producto, se reduce el factor de protección."
94378419,P3675,P3675,8470003808576,Isdin Ureadin Crema Hidratación Intensa Fps20 50ml,Seca,ISDIN,Productos para el cuidado facial,MLA919246136,"Hidrata intensamente gracias a la Urea ISDIN, que retiene el agua y restablece los niveles óptimos de hidratación.
 Restaura el film hidrolipídico de la piel por su contenido en omega-6 y ceramidas.
 Previene el envejecimiento prematuro gracias al SPF 20 y a la vitamina E.
 
 TIPO DE PIEL:
 piel seca
 
 ZONA DE APLICACIÓN:
 Facial
 
 TIPO DE PRODUCTO:
 Crema
 
 Consejos de APLICACIÓN:
 Aplicar diariamente después de la rutina de higiene facial sobre rostro y cuello. Excelente como base de maquillaje
 
 Consejo importante para agregar:
 Para mejores resultados, recomendamos su uso dentro de la rutina facial diaria de Ureadin Fusion.
 
 COMPOSICIÓN:
 
 
 PACK:
 50ML"
94378420,P3715,P3715,8470001612175,Isdin Ureadin Fusion Fluid Hidrat Dermoactiva Fps30 50ml,,ISDIN,Productos para el cuidado facial,MLA919246135,"Activa la renovación celular y previene los signos del envejecimiento celular por su contenido en creatina.
 Protege frente a los efectos nocivos de la radiación solar gracias a la combinación de antioxidantes y un SPF 30.
 Hidrata intensamente 24h gracias a la Urea ISDIN. Con textura Fluid, que se funde con la piel y maximiza la eficacia hidratante y protectora
 
 TIPO DE PIEL:
 Todo tipo de piel
 
 ZONA DE APLICACIÓN:
 Facial
 
 TIPO DE PRODUCTO:
 Fluido
 
 Consejos de APLICACIÓN:
 Aplicar sobre la piel limpia y seca de la cara y el cuello, preferiblemente por la mañana, después de la rutina de higiene diaria. Excelente como base de maquillaje
 
 Consejo importante para agregar:
 
 
 COMPOSICIÓN:
 
 
 PACK:
 50ML"
94378428,P3716,P3716,8470001614841,Isdin Ureadin Fusion Melting Crema Nutritiva 50ml,,ISDIN,Productos para el cuidado facial,MLA919245780,"Activa la renovación celular y previene los signos del envejecimiento celular por su contenido en creatina.
 Aporta a tu piel los lípidos esenciales que refuerzan la estructura cutánea gracias a la ceramida-3.
 Reequilibra el film hidrolipídico y mantiene la elasticidad de tu piel, gracias a la manteca de shorea.
 Hidrata intensamente 24h gracias a la Urea ISDIN. Con Textura Melting Cream, que se funde con la piel y maximiza la eficacia hidratante y nutritiva.
 
 TIPO DE PIEL:
 piel normal/mixta
 
 ZONA DE APLICACIÓN:
 Facial
 
 TIPO DE PRODUCTO:
 Crema
 
 Consejos de APLICACIÓN:
 Aplicar sobre la piel limpia y seca de la cara y el cuello, preferiblemente por la noche, después de la limpieza facial.
 Para una nutrición extra, aplicar también por la mañana antes de su cuidado protector.
 
 Consejo importante para agregar:
 
 
 COMPOSICIÓN:
 
 
 PACK:
 50ML"
94378430,P3726,P3726,8470001691880,Isdin Ureadin Fusion Serum Lift Antiarrugas 30ml Antiedad,Todo tipo de piel,ISDIN,Productos para el cuidado facial,MLA919245777,"Corrige y previene la aparición de arrugas profundas y líneas de expresión gracias al extracto de células madre de manzana.
 Efecto lifting inmediato y duradero gracias al concentrado de péptidos Matrixyl synthe'6, que estimula la síntesis de colágeno y ácido hialurónico.
 Reduce los signos del envejecimiento celular, aumentando su capacidad reparadora gracias a la creatina.
 Con textura ultraligera de absorción inmediata
 
 TIPO DE PIEL:
 Todo tipo de piel
 
 ZONA DE APLICACIÓN:
 Facial
 
 TIPO DE PRODUCTO:
 Serum
 
 Consejos de APLICACIÓN:
 Aplicar mañana y noche sobre la piel de rostro y cuello después de la rutina de higiene y antes del cuidado facial habitual
 
 Consejo importante para agregar:
 Para mejores resultados, recomendamos su uso dentro de la rutina facial diaria de Ureadin Fusion
 
 COMPOSICIÓN:
 
 
 PACK:
 30ML"
93593820,P3717,P3717,8429420152120,Isdin Ureadin Manos Plus Repair 50ml,,ISDIN,Cremas para manos y pies,MLA916046430,"ISDIN Ureadin Manos. Crema de manos reparadora
 Crema de manos. Repara, hidrata, y suaviza. Crema de manos con urea. Hidrata en profundidad y repara.
 
 Beneficios:
 - Reduce la pérdida de agua y ayuda a mantener unos niveles óptimos de hidratación. 
 - Mejora la función barrera, el sistema inmune y mejora la función mecánica y flexibilidad de la piel.
 - Producción de colágeno y otras proteínas de las células de la piel.
 - Antioxidantes, regeneradores y anti-edad.
 
 Reduce la pérdida de agua y ayuda a mantener unos niveles óptimos de hidratación. Mejora la función barrera, el sistema inmune y mejora la función mecánica y flexibilidad de la piel. Producción de colágeno y otras proteínas de las células de la piel. Antioxidantes, regeneradores y anti-edad. 
 
 Ingeredientes:
 Aqua (Water), Glycerin, Cyclopentasiloxane, Cetearyl Alcohol, Panthenol, Urea, Paraffinum Liquidum (Mineral Oil), Petrolatum, Lactic Acid, Ammonium Acryloyldimethyltaurate/VP Copolymer, Phenoxyethanol, Dimethicone Crosspolymer, Octyldodecanol, Sodium Cetearyl Sulfate, Sodium Hydroxide, Ethylhexylglycerin, Parfum (Fragrance), Limonene, Hexyl Cinnamal, Ubiquinone, Coumarin, Citral, Linalool, Alpha-Isomethyl Ionone, Isoeugenol.
 
 Modo de uso/ Modo de aplicación:
 Aplicar una pequeña cantidad sobre la piel y masajear hasta su absorción. Testeado dermatológicamente."
94378422,P3734,P3734,8470001685254,Isdin Ureadin Podos Db Crema Reparadora Pies Frágiles 100ml,,ISDIN,Cremas para manos y pies,MLA919246137,"Protege el pie de la fragilidad cutánea, ayudando a reforzar sus mecanismos naturales gracias a arginina y carnosina.
 Ayuda a reparar las fisuras del pie y a prevenir futuras complicaciones gracias a la rosa mosqueta y al bioecolia.
 Disminuye la sensación de picor y las molestias del pie producidas por la sequedad gracias al polidocanol.
 Hidrata intensamente y restaura la barrera cutánea gracias a la Urea ISDIN
 
 TIPO DE PIEL:
 piel del diabetico
 
 ZONA DE APLICACIÓN:
 Pies
 
 TIPO DE PRODUCTO:
 Crema
 
 Consejos de APLICACIÓN:
 Aplicar por la mañana y por la noche, realizando un ligero masaje sobre la piel de los pies.
 Para mejores resultados, recomendamos su uso habitual y prolongado
 
 Consejo importante para agregar:
 
 
 COMPOSICIÓN:
 
 
 PACK:
 100ML"
94378431,P11523,P11523,8429420141629,Isdin Woman Crema Corporal Antiestrías Anti-stretch Marks,,ISDIN,,MLA919245782,"Única crema antiestrías con estudios clínicos en más de 500 mujeres.
  Woman Isdin® Antiestrías es una crema corporal antiestrías de rápida absorción que contiene Centella Asiática, Rosa Mosqueta, Manteca de Shorea y Vitamina E con acción antioxidante. Dispone de evidencia clínica que demuestra eficacia en la ayuda de la prevención y reducción de las estrías, así como una valoración superior de su fórmula por sus características sensoriales.
  
  - Previene y reduce las estrías
  - Potencia la elasticidad de la piel
  - Hidratación intensa de rápida absorción
  
  Modo de uso:
  Aplicar dos veces al día (una por la mañana y otra al acostarse) sobre las zonas más distendidas durante el embarazo o cambios de masa corporal, masajeando suavemente hasta su absorción.
  
  Envases de 245 gramos"
94378429,P11524,P11524,8429420144743,Isdin Woman Crema Corporal Reafirmante 150ml,,ISDIN,Productos para el cuidado corporal,MLA919245784,"Woman ISDIN® Reafirmante es una crema corporal reafirmante de rápida absorción con Aceite de Rosa Mosqueta que hidrata intensamente y mejora la firmeza y apariencia de la piel. Reafirma, remodela y tonifica la piel. 
 
 97% piel más lisa*
 
 94% piel más firme*
 
 98% piel más hidratada*
 
 Trata la flacidez cutánea (postparto, adelgazamiento, dieta). Recomendado para combatir la flacidez cutánea.
 
 Estimula la regeneración de los tejidos.Mejora la firmeza y apariencia de la piel. 
 
 Hidrata intensamente y tiene un efecto antioxidante. Hidrata intensamente la piel y estimula la regeneración de tejidos.
 
 Ayuda a atenuar las estrías recientes.
 
 Con ingredientes naturales. 
 
 TIPO DE PIEL:
 Todo tipo de piel
 
 ZONA DE APLICACIÓN:
 Corporal
 
 TIPO DE PRODUCTO:
 CREMA
 
 Consejos de APLICACIÓN:
 Uso externo. Se recomienda aplicar 2 veces al día sobre las zonas distendidas masajeando suavemente hasta que la crema se absorba. Aplicar preferentemente sobre la piel limpia y seca. Testado dermatológicamente. No sensibilizante.
 
 Consejo importante para agregar:
 Reafirma, remodela y tonifica la piel. Crema corporal reafirmante que trata la flacidez cutánea tras el embarazo o pérdidas de masa corporal. Notarás tu piel más firme, más hidratada y nutrida.
 
 COMPOSICIÓN:
 Triterpenos de Centella asiática 0,1%: Estimula la biosíntesis de colágeno y la producción de fibronectina . Aceite de rosa mosqueta: Rico en ácidos grasos esenciales (linoleico y linolénico) que activa las prostaglandinas. Hidroxiprolisilano CN: Mejora la organización de las fibras que unen tejido elástico y colágeno. Proteasyl: Reafirmante. Vitamina E: Antioxidante
 
 PACK:
 150ML"
91424668,P6815,P6815,8470001812353,Isdinceutics Age Reverse Day 50Ml Crema Antiage,,ISDIN,Productos para el cuidado facial,MLA900736343,"Tratamiento con triple acción acción antiedad: antipolución, remodelante y antiglicación. Crema facial exclusiva formulada con Exo-P, que forma un escudo protector en la superfície de la piel protegiéndola de la polución y con Carnosina, que retrasa el proceso de formación de los productos finales de la glicación avanzada (A.G.E.). Su uso Crema de uso continuado ayuda a redefinir y remodelar el óvalo facial, gracias al ácido hialurónico reticulado y al Syn-Hycan.
 
 Tipo de piel:
 
 Todo tipo de piel
 
 Zona de aplición:
 
 Facial
 
 Pack Size:
 
 50ml
 
 Tipo de producto:
 
 Crema
 
 Consejos de APLICACIÓN:
 
 
 
 Consejo importante para agregar:
 
 
 
 Composición:
 
 Activo Exo P. Ácido hialurónico reticulado. Syn-Hycan, Carnosina"
91424667,P14331,P14331,8429420172401,Isdinceutics Age Reverse Night 50Ml Crema Antiage,,ISDIN,,MLA900736346,"Crema facial de noche formulada con Melatonina que estimula las defensas antioxidantes para combatir las agresiones recibidas durante el día, con Carnosina, que retrasa el proceso de formación de los productos finales de la glicación avanzada (A.G.E.), que pueden empeorar la funcionalidad del colágeno y la elastina y con Helichrysum Italicum que estimula la liberación de moléculas calmantes aumentando la sensación de bienestar. 
 
 Tipo de piel:
 
 Todo tipo de piel
 
 Zona de aplición:
 
 Facial
 
 Pack Size:
 
 50grs
 
 Tipo de producto:
 
 Crema
 
 Consejos de APLICACIÓN:
 
 A.G.E REVERSE Night es un tratamiento antiedad para la noche, ideal para pieles maduras de hombres y mujeres formuladas con ingredientes sinérgicos para una acción triple.
 
 Consejo importante para agregar:
 
 
 
 Composición:"
91723663,P12026,P12026,8429420149205,Isdinceutics Ampollas Antioxidantes Day&Night 2+2 X 2ml C/u,,ISDIN,Productos para el cuidado facial,MLA904202867,"La rutina Day&amp;Night, para tener una piel protegida durante el día y reparada por la noche.
  
  RUTINA DE DÍA:
  Aplica Flavo-C Ultraglican por la mañana justo después de tu rutina de limpieza facial. Con Flavo-C Ultraglican conseguirás una piel iluminada y rellenada con efecto flash a la vez que te aportará la protección necesaria contra el ataque de los radicales libres que se produce diariamente.
  
  RUTINA DE NOCHE: 
  Aplica de noche, aplica las ampollas Flavo-C Melatonin para reparar la piel del daño producido durante el día y dejarla preparada para combatir el estrés oxidativo del día siguiente.
  
  Modo de uso: 
  Flavo-C Ultraglican
  Utilizar cada mañana sobre la piel limpia y seca evitando el contorno de los ojos. Agitar antes de usar. Precauciones: uso externo. Mantener el producto fuera del alcance de los niños. Evitar el contacto con ojos y mucosas. En personas con piel sensible es normal observar una ligera rojez en las primeras aplicaciones. En caso de persistir la irritación, suspender el uso y consultar con el dermatólogo. Probado dermatológicamente. No comedogénico. Oil free.
  
  Flavo-C Melatonin
  Utilizar cada noche sobre la piel limpia y seca evitando el contorno de los ojos. Agitar antes de usar.
  Precauciones: Uso externo. Evitar el contacto con ojos y mucosas. En caso de contacto directo con los ojos, lavarlos con abundante agua. Mantener el producto fuera del alcance de los niños. Conservar la ampolla protegida de la luz. Tapar la ampolla con el aplicador inmediatamente después de su uso para asegurar la buena conservación del producto. No ingerir. Probado dermatológicamente. No sensibilizante. No comedogénico. Oil free."
155586892,P32185,P32185,8429420226135,Isdinceutics Essential Cleansing 200ml,,ISDIN,,MLA1135558922,"Essential Cleansing es un aceite limpiador facial suave y ligero de textura oil-to-milk que utiliza el poder del aceite para limpiar en profundidad la piel. En contacto con el agua se transforma en una agradable emulsión que deja la piel suave e hidratada.
 
 Beneficios:
 Essential Cleansing es un aceite limpiador facial suave y ligero de textura oil-to-milk que utiliza el poder del aceite para limpiar en profundidad la piel. 
 En contacto con el agua se transforma en una agradable emulsión que deja la piel suave e hidratada. 
 Limpia y elimina eficazmente exceso de sebo, así como maquillaje y protección solar resistente al agua. 
 Hidrata y respeta la barrera lipídica de la piel. 
 Promueve un aspecto luminoso y radiante de la piel. 
 
 Ingeredientes:
 Helianthus Annuus (Sunflower) Seed Oil, Isopropyl Myristate, Caprylic/Capric Triglyceride, Ethylhexyl Palmitate, PEG-20 Glyceryl Triisostearate, Olea Europaea (Olive) Fruit Oil, Parfum (Fragrance), Tocopherol, Sclareolide. 
 
 Modo de uso/ Modo de aplicación:
 Aplicar 2 o 3 pulsaciones de producto en las manos secas y extender el aceite con movimientos circulares por todo el rostro seco. Para desmaquillar los párpados y pestañas, usar la yema de los dedos y frotar suavemente, siempre con los ojos cerrados, de arriba hacia abajo. Humedecer la piel con agua tibia y masajear el aceite hasta que se transforme en una emulsión ligera. Enjuagar el rostro con agua tibia y secar la piel a toques con una toalla."
